sp001-000001_RV_01_1-17	mAtApitfByAm jagato namo vAmArDajAnaye
sp001-009658_KS_10	sadyaH tatkAlam tAsAm kfttikAnAm aBikalevaram kalevare SarIra ityaBikalevaram
sp001-009659_KS_10	SarIramaDya ityarTaH
sp001-009660_KS_10	saYcacAra saYcakrAma
sp001-009661_KS_10	lagnamiti yAvat
sp001-009662_KS_10	atra tftIyAyogABAvAt samaH paratoऽpi
sp001-009663_KS_10	caratena atra tftiyAyogABAvAt samaHparatopi carateH nAtmanepadam
sp001-009664_KS_10	samastftIyAyuktAt iti sOtraniyamAt
sp001-009665_KS_10	rOdramiti
sp001-009666_KS_10	dahanAtmakam agnirUpam ata eva sutarAm durDaram duHKena Dartum Sakyam rOdram SEvam DAma tejaH
sp001-009667_KS_10	daDAnAH tAH kfttikAH vizAmbuDO magnA ivetyutprekzA
sp001-009668_KS_10	paritApam avApuH
sp001-009669_KS_10	vizAmbuDimagnatve yAdfSaH paritApaH Bavati tAdfSaH rOdratejoDAraRe jAta iti BAvaH
sp001-009670_KS_10	akzamA iti
sp001-009671_KS_10	durvaham durDaram tadDAma voQum akzamAH ata eva AturAH vyAkulAH tAH kfttikAH
sp001-009672_KS_10	antaH maDye jvalantam agnimiva daDAnAH satyaH ambunaH jalAt bahiH niryayuH
sp001-009673_KS_10	nirjagmurityarTaH
sp001-009674_KS_10	atra DAmani agnitvena utprekzaRAt utprekzA
sp001-009675_KS_10	amoGamiti
sp001-009676_KS_10	nadyAH gaNgayAH sadyaH ujJitam ata eva tAsAm kfttikAnAm aByudaram
sp001-009677_KS_10	dIptam sat sTitam amoGam saPalam mahat SAmBavam bIjam garBatvam Agamat
sp001-009678_KS_10	garBIBUtamityarTaH
sp001-009679_KS_10	sujYA iti
sp001-009680_KS_10	sujYAH caturAH ata eva garBaBUtam tadvIryam vijYAyApi voQum akzamAH asamarTAH
sp001-009681_KS_10	tasya atiSayaprajvalitatvAditi BAvaH
sp001-009682_KS_10	tAH kfttikAH BartuH BiyA Bayena
sp001-009683_KS_10	yadi na DarizyAmaH tadA anucitam no cet SarIradAha iti BayenetyarTaH
sp001-009684_KS_10	hriyA lajjayA evaMviDAH imAH
sp001-009685_KS_10	yABiH BartfvIryam api na Dftamiti lokapravAdajanmanetyarTaH
sp001-009686_KS_10	sadyaH gAQam vizAdam Kedam adaDuH DftavatyaH
sp001-009687_KS_10	tata iti
sp001-009688_KS_10	tataH anantaram tAH kfttikAH tad garBajAtam garBasAmAnyam
sp001-009689_KS_10	jAtirjAtam ca sAmAnyam ityamaraH
sp001-009690_KS_10	Bayena vrIqayA ca sArDam saha SaravaRe
sp001-009691_KS_10	pranirantaHSarekzu ityAdinA SaraSabdAt paravananakArasya Ratvam
sp001-009692_KS_10	SaraH stute jane bARe iti medinI
sp001-009693_KS_10	utsfjya parityajya svAn gfhAn aBiniryayuH gatavatyaH
sp001-009694_KS_10	gfhAH puMsi ca BUmnyeva ityamaraH
sp001-009695_KS_10	tABiriti
sp001-009696_KS_10	tABiH kfttikABiH tatra SaravaRe vikziptam tyaktam
sp001-009697_KS_10	taTA amftakarakalAvat candrakaleva
sp001-009698_KS_10	komalam mfdu yaTA taTA kzaRam BAsamAnam tadgarBajAtam kartf
sp001-009699_KS_10	aBinaBogarBam naBogarBe AkASamaDye ityaBinaBogarBam
sp001-009700_KS_10	garBoBrUReऽrBake kukzO iti medinI
sp001-009701_KS_10	aByujjihAnEH aByujjihate sammuKam udayante yAni tEH
sp001-009702_KS_10	o hAN gatO ityataH SAnac
sp001-009703_KS_10	taTA dinapatiSatam sUryaSatam sparDante tAni tEH
sp001-009704_KS_10	tatoऽpi aDikErityarTaH
sp001-009705_KS_10	taTA amAnEH asaNKyEH svEH tejoBiH taTA zaqBiH vaktrESca yuktam smaraharaguroH brahmaRaH
sp001-009706_KS_10	sparDayA IrzyayA iva
sp001-009707_KS_10	tava catvAri mama zaqityataH tvattaH aham aDikoऽsmItyevamBUta vAgvAdAvasaraPalakayA ityarTaH
sp001-009708_KS_10	ajani pariprAptamaBUdityarTaH
sp001-009709_KS_10	dIpajana ityAdinA cleH ciR
sp001-009710_KS_10	janivaDyoSca iti vfdDinizeDaH
sp001-009711_KS_10	atra tejasAm zaRRAm vaktrARAm ca utpAdane brahmasparDAyAH ahetutveऽpi
sp001-009712_KS_10	tadDetutvena kalpanAt hetUtprekzAlaNkAraH
sp001-009713_KS_10	mandAkrAntA vfttam
sp001-009714_KS_10	mandAkrAntA jalaDizaqagErmBO natO tAd gurU cet iti lakzaRAt
sp001-009715_KS_10	iti SrIparvaRIkaropanAmaka SrIlakzmaRaBawwAtmajasatIgarBasamBava SrIsItArAmakaviviracitayA saYjIvinIsamAKyayA vyAKyayA sametaH
sp001-009716_KS_10	SrIkAlidAsakftO kumArasamBave mahAkAvye kumArotpattirnAma daSamaH sargaH
sp001-009717_KS_13	prasTAneti
sp001-009718_KS_13	tataH anantaram sa kumAraH kArtikeyaH prasTAnakAle ucitaH yogyaH cAruSca vezaH yasya
sp001-009719_KS_13	taTA svargivargEH indrAdidevagaREH anugamyamAnaH san
sp001-009720_KS_13	natena SirasA trElokyaBartuH Sivasya pAdO praRanAma namaScakre
sp001-009721_KS_13	upasargAdasamAseऽpi iti Ratvam
sp001-009722_KS_13	jahIti
sp001-009723_KS_13	praRamantam namaskurvantam tam kumAram ISaH haraH mudA prItyA mUrDani upAGrAya ganDam upAdAya
sp001-009724_KS_13	he vIra he vatsa samare yuDi indraSatrun tArakam jahi mAraya
sp001-009725_KS_13	aTa amareSapadam indrapadam svargam sTiratvam sTEryam naya prApaya
sp001-009726_KS_13	uBayatrApi ASizi low
sp001-009727_KS_13	ityevamBUtayA ASiza ASIrvAdena aByanandat astOzIt
sp001-009728_KS_13	prahvIti
sp001-009729_KS_13	sa kumAraH prahvIBavan namrIBavansan namratareRa mUrDnA
sp001-009730_KS_13	atra prahvIBavannityanenEva mUrDnaH namratve sidDe punaH viSezaRopAdAnam
sp001-009731_KS_13	sAmAnyataH anyezAm aNgAnAm namratvoktyapekzayA mUrDni kriyAtiSayadyotanArTam
sp001-009732_KS_13	punaH upAdAnena tarabgrahaRaliNgAcca
sp001-009733_KS_13	svamAtuH aNGriyugam caraRadvandvam namaScakAra
sp001-009734_KS_13	tasyAH pArvatyAH sambanDIni yAni pramodASrupayAMsi
sp001-009735_KS_13	tezAm pravfzwiH varzaRam tasya kumArasya vIrezu varasya SreyasaH
sp001-009736_KS_13	senApaterityarTaH
sp001-009737_KS_13	tasya aBizeka iva yaH aBizekaH saH aBavat
sp001-009738_KS_13	tasya yAdfgaBizeko Bavati saH mAtraSrupayovfzwiH ASiraScaraRanaKaparyantam plAvayantyaBUditi BAvaH
sp001-009739_KS_13	tamiti
sp001-009740_KS_13	sute putre vatsalA kfpAvatI sA himAdreH sutA pArvatI tam putram
sp001-009741_KS_13	asya lyabantatrayeRa sambanDo viDeyaH
sp001-009742_KS_13	aNkam utsaNgam
sp001-009743_KS_13	aNko rUpakaBedANgacihne reKAjiBUzaRe
sp001-009744_KS_13	rUpakARqAntikotsaNgasTAneऽNkam pApaduHKayoH iti medinI
sp001-009745_KS_13	Aropya saMsTApya
sp001-009746_KS_13	taTA gAQam dfQam yaTA taTA
sp001-009747_KS_13	pragAQaH kfcCradfQayoH iti medinI
sp001-009748_KS_13	preti tritvasaNGAtaniveSanAyEva
sp001-009749_KS_13	evam vinA tadalABAt
sp001-009750_KS_13	ASlizya AliNgya
sp001-009751_KS_13	taTA Sirasi upAGrAya ca
sp001-009752_KS_13	he vatsa tvam Satrum tArakam jitvA vIram sUte sA vIrasUH
sp001-009753_KS_13	taToktAm mAm kftArTIkuru iti jagAda
sp001-009754_KS_13	evaMviDe mahati kArye BavatA pratipAdite sati trElokyaprasftiSIlena yaSasA
sp001-009755_KS_13	DavalIkftam sat eza yadIyaH putraH sA kftArTEva iti
sp001-009756_KS_13	varRayizyatItyataH matkftArTatvam sidDameveti BAvaH
sp001-009757_KS_13	uddAmeti
sp001-009758_KS_13	tataH anantaram uddAmaH udBawaH yaH dEtyeSaH tArakaH
sp001-009759_KS_13	tasya vipattiH mftyuH tasyAH hetuH kAraRam
sp001-009760_KS_13	tatkartA ityarTaH
sp001-009761_KS_13	taTA samarotsavasya saNgrAmarUpasya utsavasya maha udDava utsavaH ityamaraH
sp001-009762_KS_13	iyam karmaRi zazWI
sp001-009763_KS_13	sambanDamAtravivakzitatvAt iha zazWyantasya vfttigatenApi SradDASabdena
sp001-009764_KS_13	nityasambanDavaSAt sambanDam kftvA kfdyogalakzaRA zazWI samarTanIyA
sp001-009765_KS_13	kecittu samarotsave saH iti vizayalakzaRasaptamyantatvam aNgIkftya paWanti
sp001-009766_KS_13	tatrApi samAsavfttigatasya SradDAluSabdasya sambanDaH durGawa ityalam
sp001-009767_KS_13	SradDAluH BaktiSIlam cetaH yasya
sp001-009768_KS_13	saNgrAmaSradDADAyaka ityarTaH
sp001-009769_KS_13	evamBUtaH kumAraH BaktyA BaktipUrvakam girijAgirISO pitarO ApfcCya
sp001-009770_KS_13	mayA gamyata ityuktvA ityarTaH
sp001-009771_KS_13	divam aBi pratasTe cacAla
sp001-009772_KS_13	samavapraviBya ityAtmanepadam
sp001-009773_KS_13	devamiti
sp001-009774_KS_13	tataH anantaram
sp001-009775_KS_13	nAkanATapUrvAH indrapramuKAH samastAH tridivOkasaH devAH api
sp001-009776_KS_13	pUrvoktakumAraprasTAnasamuccAyakaH apiSabdaH
sp001-009777_KS_13	api samBAvanApraSnASaNkAgarhAsamuccaye iti viSvaH
sp001-009778_KS_13	maheSam devam girIjAm devIm ca praRamya
sp001-009779_KS_13	aTa pradakziRIkftya pradakziRO parikramaRavaSAt savyaBAgasTO kftvA ityarTaH
sp001-009780_KS_13	UryAdicviqAcaSca iti gatisaYjYakatayA kugatiprAdayaH iti samAsatvAt samAse anaYpUrve iti ktvo lyabAdeSaH
sp001-009781_KS_13	tam kumAram anu paScAt jagmuH ityarTaH
sp001-009782_KS_13	aTeti
sp001-009783_KS_13	aTa anantaram vrajadBiH gacCadBiH ata eva sPurat prasarat praBAyAH kAntyAH sambanDi
sp001-009784_KS_13	BAsuram dIpyamAnam maRqalam cakravAlam yezAm
sp001-009785_KS_13	cakravAlam tu maRqalam ityamaraH
sp001-009786_KS_13	tEH aSezEH sampUrREH tridaSEH devEH vikIrRam vyAptam naBaH antarikzam divApi dineऽpi
sp001-009787_KS_13	ugrEH BAsurEH nakzatragaREH vikIrRamiva baBAse
sp001-009788_KS_13	BAsuratvarUpasADAraRaDarmeRa tridaSavikiraRaviSizwe naBasi nakzatravikiraRaviSizwatvotprekzaRAt utprekzAlaNkAraH
sp001-009789_KS_13	nanu ugraH SUdrAsute kzudrAt rudre puMsi trizUtkawe iti koSoktyA
sp001-009790_KS_13	utkawavAcinoऽpi ugraSabdasya kaTam BAsuravAcakatA iti cet satyam
sp001-009791_KS_13	atra Otkawyam kenacidDarmeRa vivakzitam na tu tejasEva
sp001-009792_KS_13	kAntyA tApena vA sOndaryAdinA vA utkawaH aDikaH ityarTapraRayanAt prakfte samADeyam
sp001-009793_KS_13	rarAjeti
sp001-009794_KS_13	naBoऽnte antarikzamaDye vrajatAm gacCatAm tezAm surARAm maDye kumAraH kArttikeyaH
sp001-009795_KS_13	agreऽpi naBonta ityasya sambanDaH kAryaH
sp001-009796_KS_13	nakzatrARi aSvinyAdIni
sp001-009797_KS_13	tArAH saptaviMSativyatiriktAH grahAH sUryAdayo nava tezAm maRqalAnAm golAnAm
sp001-009798_KS_13	maDye triyAmAramaRaH candraH iva rarAja
sp001-009799_KS_13	yataH aDikakAntyA kAntaH manoharaH
sp001-009800_KS_13	nakzatrARAm maDye yaTA candra eva SoBate taTA devAnAm maDye kumAra eva SuSuBe ityarTaH
sp001-009801_KS_13	pUrRopamAlaNkAraH
sp001-009802_KS_13	girISeti
sp001-009803_KS_13	aTa pulomaputrI SacI tasyAH dayitaH indraH saH AdiH yezAm taTABUtAH te devAH
sp001-009804_KS_13	girISagOrItanayena
sp001-009805_KS_13	nanu girISagOryoH ekatareRa sidDiriti cet satyam
sp001-009806_KS_13	uBayagatavIryASrayIBUtatvena kumAravIryADikyasya dyotanArTam uBayoH grahaRamiti samADAtavyam
sp001-009807_KS_13	sArDam muhUrtAt kzaRamAtreREva nakzatrapaTam AkASam uttIrya ullaNGya
sp001-009808_KS_13	AtmanInam Atmane hitam
sp001-009809_KS_13	tasmE hitam ityaDikArasTena AtmanviSvajana ityAdinA KaH
sp001-009810_KS_13	taTABUtam lokam svargam prapedire prApuH
sp001-009811_KS_13	lokastu Buvane jane ityamaraH
sp001-009812_KS_13	ta iti
sp001-009813_KS_13	te samagrAH surAH mahAsurAt tArakAt yaH trAsaH Bayam tasya vaSaMvadatvat aDInatvAdDetoH
sp001-009814_KS_13	cirakAlena bahusamayena dfzwam tat svargalokam sadyaH sahasA pravezwum na vizehire na SekuH
sp001-009815_KS_13	kintu kzaRam vyalambanta
sp001-009816_KS_13	kAlam cikzipurityarTaH
sp001-009817_KS_13	anyoऽpi samaye svagfheऽpi sadyaH pravezwum na Saknoti
sp001-009818_KS_13	kintu vilambate tadvaditi BAvaH
sp001-009819_KS_13	pura iti
sp001-009820_KS_13	tatkzaRam
sp001-009821_KS_13	kAlADvanoH iti dvitIyA
sp001-009822_KS_13	praveSasamaye ityarTaH
sp001-009823_KS_13	BItAH ataH tArakAvasTAnaSaNkayA saBayAH surAH svargam pravezwum tvam puraH agre Bava
sp001-009824_KS_13	aham puro na BavAmi
sp001-009825_KS_13	kim tu tvameva Bava
sp001-009826_KS_13	aham purogaH nAsmi na BavAmi
sp001-009827_KS_13	tvam puraH saro Bava itTam evamBUtam kalaham vigraham vitenuH
sp001-009828_KS_13	cakrurityarTaH
sp001-009829_KS_13	asmIti ahamarTakam avyayam
sp001-009830_KS_13	sarvezAm triDABUtatayA na koऽpi antaH pravezwum
sp001-009831_KS_13	SaSAka
sp001-009832_KS_13	kintu tatrEva kalahAyamAnAH tasTuriti BAvaH
sp001-009833_KS_13	surAlayeti
sp001-009834_KS_13	surAlayasya svargasya yadAlokanam tena yatkOtukam AnandaH tena nimittena SucIni SudDAni
sp001-009835_KS_13	smerARi samandahAsAni ca vilocanAni yezAm taTABUtAH te devAH
sp001-009836_KS_13	dvizatsADvasena tArakaSatruBayena kAtarAntAm BItaprAntAm
sp001-009837_KS_13	BayacihnataralatvAdiyutAm ityarTaH
sp001-009838_KS_13	taTABUtAm dfzwim netram mudA prItyA
sp001-009839_KS_13	prasAdeneti yAvat
sp001-009840_KS_13	upalakzite kumArasya muKAravinde vadanakamale daDuH
sp001-009841_KS_13	durGawapraveSopAyopadeSApekzayA iti BAvaH
sp001-009842_KS_13	kumAraH bAloऽpi san na BIta iti mudeti viSezaRena vyajyate
sp001-009843_KS_13	saheleti
sp001-009844_KS_13	tataH dfzwipAtAnantaram raRe prakfzwam vIraH ata eva tArakasya ApAtam
sp001-009845_KS_13	yudDArTam Agamanam apekzate saH apekzamARaH
sp001-009846_KS_13	pratIcCan ityarTaH
sp001-009847_KS_13	ata eva purataH agrataH BavizRuH sa kumAraH kArttikeyaH
sp001-009848_KS_13	sahelaH sakrIqaH yaH hAsaH tena CuritAnanenduH miSritamuKacandraH san
sp001-009849_KS_13	kiYcit vihasyetyarTaH
sp001-009850_KS_13	hi niScitam
sp001-009851_KS_13	surAn avocat jagAda
sp001-009852_KS_13	BItyeti
sp001-009853_KS_13	Bo tridivOkasaH devAH adya samprati BItyA Bayena alam
sp001-009854_KS_13	na BetavyamityarTaH
sp001-009855_KS_13	kim tu amI BavantaH sadyaH sahasEva svargam praviSantu
sp001-009856_KS_13	svargapraveSe BayahetukaH vilambaH na viDeyaH iti tAtparyam
sp001-009857_KS_13	sadyaH sapadi
sp001-009858_KS_13	tatkzaRamityarTaH
sp001-009859_KS_13	aTa rozAt Aha
sp001-009860_KS_13	pUrvam dfzwo dfzwapUrvaH
sp001-009861_KS_13	rAjadantAdizu iti prAkprayogArhasya pUrvaSabdasya paraH prayogaH
sp001-009862_KS_13	samBavAnuroDAt BavadBiH iti laByate
sp001-009863_KS_13	nanu va ityanenEva sidDiriti cet na
sp001-009864_KS_13	naloka iti zazWInizeDAt
sp001-009865_KS_13	taTA vaH yuzmAkam SatruH dvezwA mahAsuraH tArakaH atrEva svarge eva me mama dfkpaTam dfggocaratvam etu prApnotu
sp001-009866_KS_13	dfkpaTamiti
sp001-009867_KS_13	fkpUrabDUH iti samAsAntaH apratyayaH
sp001-009868_KS_13	svarloketi
sp001-009869_KS_13	svarlokasya lakzmyAH kacAH keSAH tezAm karzaRAya
sp001-009870_KS_13	lakzmIkeSAnAm haraRam kartumityarTaH
sp001-009871_KS_13	tumarTAt iti caturTI
sp001-009872_KS_13	caRqam pracaRqam yasya tArakasya
sp001-009873_KS_13	dormaRqalam BujamaRqalam valgati calati
sp001-009874_KS_13	tasya tArakasya yacCoRitam ruDiram tasya pAnam tadeva keliH krIqA
sp001-009875_KS_13	tAm karmaBUtAm ete mama SarAH ahnAya Jawiti
sp001-009876_KS_13	drAgJawityaYjasAhnAya ityamaraH
sp001-009877_KS_13	ihEva kurvantu
sp001-009878_KS_13	tam vinASayantvityarTaH
sp001-009879_KS_13	Saktiriti
sp001-009880_KS_13	ahatapracArA aviDnitagatiH
sp001-009881_KS_13	taTA praBAvaH sAmarTyam sa eva sAraH yasyAH sA
sp001-009882_KS_13	sutarAm mahasaH tejasaH prasAraH maRqalam yasyAH
sp001-009883_KS_13	ati tejasvinItyarTaH
sp001-009884_KS_13	svarlokalakzmyAH yA vipadA tasyAH avahA
sp001-009885_KS_13	suKadetyarTaH
sp001-009886_KS_13	taTA areH pratikUlasya SiraH Sirzam harantI
sp001-009887_KS_13	asO mama SaktiH AyuDam vaH yuzmAkam mudam prItim diSatAt dattAt
sp001-009888_KS_13	ASizi low
sp001-009889_KS_13	itIti
sp001-009890_KS_13	dEtyavaDAya dEtyavaDam kartum yudDe utsukamAnasasya utkaRWitacetasaH
sp001-009891_KS_13	anDakArAtisutasya Sivaputrasya kumArasya sambanDinA iti pUrvoktena vacasA
sp001-009892_KS_13	sarvam gIrvARavfndam devasamUhaH Suci SudDam smeram samandahAsam muKAravindam muKakamalam yasya taTABUtam sadA nananda jaharza
sp001-009893_KS_13	sAndreti
sp001-009894_KS_13	sAndrapramodAt
sp001-009895_KS_13	DanAnandAt hetoH pulakEH romAYcEH upagUQaH ASlizwaH
sp001-009896_KS_13	pulakaH kfmiBede aSmaBede ca maRidozake
sp001-009897_KS_13	romAYce haritAle gajAttapiRqe ca ganDake iti medinI
sp001-009898_KS_13	taTA sarvezvaNgezu samPullAni sahasranetrARi yasya
sp001-009899_KS_13	yataH sahasrAkzaH taTABUtaH
sp001-009900_KS_13	SakraH indraH tasya kumArasya uttarIyeRa saMvyAnena
sp001-009901_KS_13	saMvyAnamuttarIyam syAt ityamaraH
sp001-009902_KS_13	yaTA nijAmbareRa niruYCanam parivartanam cAru cakAra
sp001-009903_KS_13	BrAtfBAvAya anyonyavastragrahaRam cakratuH ityarTaH
sp001-009904_KS_13	taduktam medinyAm
sp001-009905_KS_13	niruYCanam banDutAyE vAsasaH parivartanam iti
sp001-009906_KS_13	lokeऽpi BrAtftAyE parasparasya uzRigbanDanavyavahAraH tadvat atrApIti anuSAsane
sp001-009907_KS_13	sAmAnyataH vAsograhaRena prakfte uttarIyagrahaRam saNgacCate
sp001-009908_KS_13	lokavyavahArastu sampradAyasidDaH
sp001-009909_KS_13	uzRihi viSezaSrEzWyopalamBa eva vyavahAramUlamiti mantavyam
sp001-009910_KS_13	Ganeti
sp001-009911_KS_13	aTo anantaram AdyayoH hariharayoH vfdDaH mahAn viDiH brahmA
sp001-009912_KS_13	GanaH sAndraH
sp001-009913_KS_13	Ganam syAt kAMsyatAlAdivAdyamaDyamanutyayoH
sp001-009914_KS_13	nA mustAdO GanAdyezu vistAre lohamudgare
sp001-009915_KS_13	trizu sAndre ca dfzwArTe iti medinI
sp001-009916_KS_13	yaH pramodaH harzaH tena nimittena yadaSru netrapayaH
sp001-009917_KS_13	tena taraNgitAni saYjAtataraNgARi
sp001-009918_KS_13	tArakAdiBya itac
sp001-009919_KS_13	akzIRi netrARi yezAm tEH
sp001-009920_KS_13	harzavaSAt udgatASruBirityarTaH
sp001-009921_KS_13	taTA pracuraprasAdEH aDikaprapannatAyuktEH caturBiH muKEH
sp001-009922_KS_13	zawsu SiraHsu maDye zaqAnanam kumAram cucumbe pasparSa
sp001-009923_KS_13	iti citram vismayaH
sp001-009924_KS_13	caturBiH muKEH zaRRAm muKAnAm yOgapadyena sparSAsamBavAt
sp001-009925_KS_13	parihArastu pratyekam zawsu caturBiH cumbanena sanDeyaH
sp001-009926_KS_13	tamiti
sp001-009927_KS_13	ganDarvAH devagAyakAH vidyADarAH sidDASca devaviSezAH
sp001-009928_KS_13	ezAm saNGAH samudAyAH kartAraH tam tripurAsurasya areH Sivasya kumAram putram mudA prItyA nimittena
sp001-009929_KS_13	sADusADviti aBitaH sammuKatvena praSasya stutvA
sp001-009930_KS_13	he vIra tvam jaya SatroH sakASAt jayam prApnuhi
sp001-009931_KS_13	ityevamBUtayA vAcA Anandayan Ananditam akurvan
sp001-009932_KS_13	divyarzaya iti
sp001-009933_KS_13	nAradAdyAH nAradapramuKAH divyAH divi BavAH fzayaH
sp001-009934_KS_13	dyuprAgapAgudak iti yat
sp001-009935_KS_13	Satrum tAMrakam vijezyamARam jezyantam tam kumAram aByanandan tuzwuvuH kila
sp001-009936_KS_13	aTa anantaram cAmIkarIyEH sOvarREH uttarIyEH vastrEH
sp001-009937_KS_13	taTA nijayaH valkalESca niruYCanam banDutAyE vAsaH parivartanam cakruH
sp001-009938_KS_13	niruYCanam pUrvameva nirRItam
sp001-009939_KS_13	tata iti
sp001-009940_KS_13	tataH anantaram SaktiH AyuDaviSezaH tAm DaratIti taToktasya tasya kumArasya
sp001-009941_KS_13	SaktirastrAntare SOrye utsAhAdO bale striyAm iti medinI
sp001-009942_KS_13	avazwamBataH ASrayataH
sp001-009943_KS_13	avazwamBaH suvarRe ca stamBaprAramBayorapi iti medinI
sp001-009944_KS_13	atra stamBaSabdena ASrayaH lakzitaH
sp001-009945_KS_13	stamBasya ASrayamiti tattvAt
sp001-009946_KS_13	sADvasam Bayam
sp001-009947_KS_13	BItirBIH sADvasam Bayam ityamaraH
sp001-009948_KS_13	utsfjantaH tyajantaH surAH devAH
sp001-009949_KS_13	anantaSakteH apAraSOryasya
sp001-009950_KS_13	yUTapateH gajarAjasya avazwamBataH iBAH gajAH vanamiva
sp001-009951_KS_13	svargam gantum pravezwum utsehire utsAham cakruH
sp001-009952_KS_13	anantaSakteriti viSezaRam kumAreऽpi yojanIyam
sp001-009953_KS_13	aTeti
sp001-009954_KS_13	aTa utsAhAnAntaram surAH purandarasya indrasya arAteH tArakasya vaDam mftyum
sp001-009955_KS_13	cikIrzoH kartumicCoH
sp001-009956_KS_13	girijAsutasya kumArasya aBipfzWam pfzWasammuKam tripuram dEtyam diDakzoH dagDumicCoH
sp001-009957_KS_13	daha BasmakaraRe iti DAtoH icCArTe sani sanyaNoH iti dvitve sanASaMsaBikza uH ityupratyayaH
sp001-009958_KS_13	smarAreH Sivasya aBipfzWam pramaTA iva sTitAH samantAt nirIyuH nirjagmuH
sp001-009959_KS_13	antarviviSurityarTaH
sp001-009960_KS_13	surANgaRAnAmiti
sp001-009961_KS_13	svargEkasaH devAH
sp001-009962_KS_13	purastAt agre jalakeliBAjAm jalakrIqAsaktAnAm
sp001-009963_KS_13	surANgaRAnAm apsarasAm santatam nirantaram prakzalitEH aNgarAgEH kuNkumAdiracitEH
sp001-009964_KS_13	piYjaravAripUrAm pItajalapravAhAm svargaDunIm mandAkinIm prapedire prApuH
sp001-009965_KS_13	surANgaRAnAmiti kumati ca iti Ratvam
sp001-009966_KS_13	digdantIti
sp001-009967_KS_13	kimBUtAm svargaDunIm
sp001-009968_KS_13	vAriRi vihAraBAjAm krIqatAm
sp001-009969_KS_13	digdantinAma ErAvatAdInAm karEH SuRqAdaRqEH
sp001-009970_KS_13	karo varzopale pARO raSmO pratyayaSuRqayoH iti medinI
sp001-009971_KS_13	AhatEH tAqitEH
sp001-009972_KS_13	ata eva BImatarEH atiSayaBayAnakEH taraNgEH kallolEH kftvA
sp001-009973_KS_13	nijatIrajAnAm AtmIyatawotpannAnAm tarURAm vfkzARAm sambanDinIm AlavAlAnAm mUlasTalInAm SreRim
sp001-009974_KS_13	SreRiH strIpuMsayoH paNktO samAne SilpisaMhatO iti medinI
sp001-009975_KS_13	muhuH vAraMvAram
sp001-009976_KS_13	muhuH punaH punaH SaSvat ityamaraH
sp001-009977_KS_13	AplAvayantIm secayantIm
sp001-009978_KS_13	lIleti
sp001-009979_KS_13	punaH kimBUtAm
sp001-009980_KS_13	lIlAyAm krIqAyAm rasaH prItiH yAsAm tABiH
sp001-009981_KS_13	surARAm kanyakABiH putrIBiH
sp001-009982_KS_13	taTA hiraRmayIBiH sOvarRIBiH
sp001-009983_KS_13	sikatABiH vAlukABiH taTA mARikyagarBABiH maRiKacitamaDyABiH
sp001-009984_KS_13	taTA upAhitABiH nirmitABiH na tu akftrimABiH
sp001-009985_KS_13	taTA uccEH mahatIBiH varAH SreyasyaH yAH vedikAH tABiSca prakIrRatIrAm vyAptasEkatAm
sp001-009986_KS_13	sOraByeti
sp001-009987_KS_13	punaH kimBUtAm
sp001-009988_KS_13	sOraBye sOganDye lubDAH lumpawAH ye BramarAH dvirePAH
sp001-009989_KS_13	tEH upagItEH muKaritErityarTaH
sp001-009990_KS_13	hiraRyasya suvarRasya ye haMsAH marAlAH tezAm AvalyaH paNktayaH
sp001-009991_KS_13	tAsAm keliH krIqA tayA nimittena lolEH caYcalEH cAmIkarIyEH sOvarREH
sp001-009992_KS_13	vinidrEH vidalitEH kamalEH upalakzitAm
sp001-009993_KS_13	ata eva cyutEH kamaleByaH BrazwEH parAgEH sumanorajoBiH
sp001-009994_KS_13	parAgaH sumanorajaH ityamaraH
sp001-009995_KS_13	paripiNgam paritaH pItam toyam jalam yasyAH taToktAm
sp001-009996_KS_13	kutUhalAditi
sp001-009997_KS_13	drazwum kutUhalAt kOtukAt
sp001-009998_KS_13	AnandAditi yAvat
sp001-009999_KS_13	upAgatABiH AgatABiH ata eva tIrasTitABiH
sp001-010000_KS_13	ata eva aByUrmirAji
sp001-010001_KS_13	UrmirAjAvityaByUrmirAji taraNgamaDye pratibimbitABiH surasundarIBiH devANganABiH nimittena
sp001-010002_KS_13	vrajatAm gacCatAm api janAnAm mudam diSantIm dadatIm
sp001-010003_KS_13	ekAsAmapi apsarasAm pratibimbavaSAt anekaDA dfSyamAnatvAt yuktA prItijanakatA iti BAvaH
sp001-010004_KS_13	nanandeti
sp001-010005_KS_13	SakraH indraH cirakAlena bahukAlena dfzwAm tAm suradIrGikAm mandAkinIm
sp001-010006_KS_13	vilokya sadyaH Jawiti nananda jaharza
sp001-010007_KS_13	atiramaRIyam vastu cirakAladfzwam sat bahuprItijanakam BavatIti BAvaH
sp001-010008_KS_13	tataH anantaram adriputrImaheSayoH putrAya kumArAya sAdaram yaTA taTA purogaH san adarSayat
sp001-010009_KS_13	sa iti
sp001-010010_KS_13	samastEH surEH parItaH vyAptaH saH kArttikeyaH kumAraH
sp001-010011_KS_13	apUrvadfzwAm
sp001-010012_KS_13	aDunEva dfzwAmityarTaH
sp001-010013_KS_13	tAm suranimnagAm purataH agre avalokamAnaH san savismayaH sAScaryaH smeravilocanaH samandahAsanetraSca aBUt
sp001-010014_KS_13	upetyeti
